vm_id,timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,task_type,task_priority,task_status
455ac0d0-2f22-4479-8054-cd4b2decc206,05-06-2023 18:25,64.19483445,15.69067621,354.8749751,,9794,22.63289393,0.765000591,network,low,running
bbef05a6-5637-41f9-b6ee-b7d4a49d2821,23-06-2023 22:40,17.25537347,66.551222,530.4917119,280.6778531,4674,80.23251144,0.911252916,,medium,completed
,21-02-2023 11:21,67.71836994,73.19477201,493.1523694,476.9665927,5122,94.72806944,0.125715982,network,medium,completed
b1eeeffb-4155-41eb-a3b5-22c37e897170,24-03-2023 05:45,,93.62475257,0.571681127,,1233,2.755255484,0.308287602,compute,,completed
15e73123-943e-44e9-8f63-4d0f4800b511,13-03-2023 23:35,89.41261107,14.92596865,264.79219,385.1931603,1699,42.55411627,0.567333217,network,high,waiting
5b1a129c-11ad-477d-b027-c9d2d0b67a94,,62.64365575,,,178.7349258,5067,91.83153425,0.268457785,io,high,waiting
65e29199-3820-450c-a043-f7f4186bb739,,,84.31740224,125.4220185,248.0636683,4343,65.13139411,,compute,low,completed
ad8743f3-d2c5-4079-8400-d0a880ee633d,05-06-2023 22:08,18.72716898,48.21123919,662.7303573,28.82516581,4666,10.00076661,,compute,medium,waiting
97674ecc-838f-42b6-9e93-c68c3cc44ba7,19-07-2023 08:52,74.08706507,62.25944766,987.4587982,174.7915927,7381,91.82562601,0.809278307,network,high,running
2191536b-dd01-4cd4-bff3-b6e8fd7a5693,,23.60521619,63.38523185,809.1412842,400.3260971,7979,6.792264251,0.879089327,network,low,waiting
8d5a53d5-1c14-4504-9eb6-6de0d133f46f,27-01-2023 12:05,79.8043221,32.92784659,928.7780239,117.5141074,1761,58.25015622,,network,medium,completed
f397f240-a9f7-417d-8d1f-7fa8291dc11a,11-02-2023 19:53,77.89545872,87.14628254,344.2977396,437.4407377,8301,57.73955442,0.889102792,network,medium,running
a911f534-3059-4539-a2f0-ed18ec114eab,24-03-2023 21:11,,81.22068944,850.8789811,20.38445762,8312,73.86220057,0.998486409,network,,waiting
3d4e17bd-519e-468d-a71b-98cca0b95bb4,10-07-2023 12:33,78.26932315,35.84751621,154.9909393,126.5306734,7059,2.688502283,0.586333863,compute,high,completed
e9047f9c-4cbb-49d0-a581-14543148802e,03-04-2023 13:13,36.49451853,79.20796709,,52.98504643,2642,73.94144839,0.766905302,io,,running
50fa140a-8ff7-46c5-9480-aa15afa997e7,22-05-2023 09:54,51.06522464,79.60563163,,88.54805563,7690,64.5338448,0.792897024,io,low,running
7b5881db-2426-44fd-9304-ff15f186ed26,20-01-2023 01:26,62.68690412,59.5035272,56.28067181,171.7515486,9538,77.53043578,0.168965488,network,,completed
6432f9b0-ec13-40eb-813c-66457c95b45b,15-05-2023 13:32,,39.73314566,667.1333803,295.3804583,4567,71.63785062,,network,high,waiting
6c236483-f4dd-478f-9212-a9ce8be1a4a9,11-07-2023 19:38,,7.739413005,898.8042067,237.1684386,936,66.8847879,0.730377747,compute,low,waiting
3a45db0f-4bb8-485a-b4e2-09996316d371,01-06-2023 23:41,32.90980423,36.97509627,,105.0032245,2145,93.55265234,0.51177665,network,high,waiting
d581ad2f-fde6-4bd1-b8d0-c596584e91dd,03-03-2023 03:23,13.01360781,90.54135664,809.7280835,71.59838726,6373,59.56448979,0.050864112,io,low,running
ae02290a-497c-4e88-9706-7ec10da817ec,01-03-2023 22:51,5.952142829,40.26735983,115.6440798,443.0917851,662,24.31443247,0.264344823,network,low,running
6ff136b3-915f-4806-9e10-0aa78a2fbfc7,28-06-2023 05:47,66.0009381,,360.4191468,182.5236728,8402,14.61826001,,io,high,running
92b313ff-7bdb-4bf3-b526-73805300f224,28-04-2023 13:38,26.47113692,40.16304298,37.21966161,163.0327197,7892,60.01726491,0.225617603,network,medium,waiting
b2e31722-0a80-408e-843b-996bc852ad72,09-05-2023 18:44,85.15756984,,121.1930572,306.2669953,8741,62.02398504,0.926060507,compute,medium,waiting
98029d32-ebd1-4593-80f0-145c07df3ce8,27-05-2023 14:58,77.24318486,29.46349347,167.1772919,203.1151191,206,51.21546029,,compute,medium,running
cbef833f-ea69-426b-b4d5-a2715ce434a9,08-07-2023 17:22,11.52079515,22.31638511,419.8241086,346.9229492,5728,61.15410795,0.328185858,io,low,waiting
e3b0f52a-83e9-482a-95dd-09719ce14d0a,06-01-2023 06:12,55.5281228,38.58728645,282.5722446,294.5938959,1448,59.27974183,0.683877436,network,,completed
480bc1be-cc19-4b40-ace0-f040d68827b9,10-03-2023 23:59,,95.86715409,640.2814046,187.1295032,4466,1.694668254,0.367114529,io,medium,waiting
ea6f7b80-f3b1-4897-8201-732aab6fe16e,09-02-2023 19:45,82.92309251,47.91960172,227.6371379,171.1325384,3948,5.148825281,0.24945078,network,low,waiting
25a142eb-dbd0-437a-b2dc-93156b077875,04-03-2023 07:44,87.22395642,67.1807994,,303.959791,9981,10.81047592,0.197760426,io,high,running
,,26.27566995,88.9922122,261.9067371,267.6574559,3392,64.5624204,0.180628408,network,high,waiting
63bd62a3-4a4c-4422-95e0-77b1480117e2,28-01-2023 07:34,72.54784092,56.27434668,0.320975754,83.9581272,7861,82.6320409,0.650845928,compute,,completed
34b68c4e-4a18-494d-8893-bc4108bfb335,,33.9881654,20.20717478,601.610431,430.7413601,872,14.35087485,0.079227941,network,high,completed
26d866c2-7f6c-41d1-a96d-bed1d1f42d62,30-06-2023 04:14,82.80626627,3.881951232,913.7579336,,1331,,0.255919506,,high,running
7cd78635-3949-4993-aa81-dcc272fe5c78,03-06-2023 19:40,10.26522165,35.29491107,754.5572324,403.6575674,9902,20.34112111,0.585243333,network,low,running
42ade350-cf1f-44ad-bbc7-962bba4f57eb,10-05-2023 06:18,,,828.7726722,203.1711885,5994,63.20817017,0.462432693,io,low,waiting
289e5546-0e20-4f45-9782-6cc9260d432f,09-01-2023 06:34,64.49043196,85.65715001,687.2069386,477.9668138,4173,35.44036277,0.043971455,network,medium,
c0169f05-f7d7-418d-9c86-e8702e09cd19,18-04-2023 06:39,26.13181435,75.29311447,819.9710722,,3893,69.63411194,0.883113196,compute,high,running
97810d3b-60b6-4cdb-bce8-579657b712ec,16-01-2023 00:28,63.21614755,61.88871325,180.915726,268.4487392,2708,76.65409724,0.740992129,compute,high,waiting
f9c0e19e-ecdb-46d2-9c7f-3fad4b8f08ae,03-03-2023 23:25,91.0880957,98.84706614,627.5372614,188.8769521,8037,45.76742209,0.028141445,io,low,completed
dec177df-6e32-4346-a44b-e67badf9e663,29-06-2023 03:55,61.51658299,70.48081023,805.6034657,161.7010121,,,0.707061085,io,high,completed
c455a5d2-7b7d-4928-81c6-cc2f062316fc,05-01-2023 06:23,18.40430104,56.09396814,836.0937504,186.4705746,920,38.54999045,0.523709746,network,,waiting
8f81e17d-b06f-4e00-b683-a3bb7cc0734b,13-01-2023 12:20,30.61624135,84.37179523,,418.0901037,2500,73.77132571,0.053526273,network,low,
8a3ef610-f4df-4a91-a4ee-d2daf2bde8c1,,35.15584338,31.35697266,780.5779201,,2726,41.46497827,0.321635354,compute,low,waiting
,18-02-2023 20:22,31.11693484,94.56757255,469.4225223,297.4802033,3099,25.78394918,0.24747899,io,low,completed
a12237a1-7702-4221-88d5-67600e72633b,01-07-2023 14:08,68.44074817,15.72267669,726.2158352,496.5773296,9825,19.45423093,0.356309003,network,low,waiting
19836a42-e5b6-4404-9540-eeb442000fcb,28-01-2023 07:08,95.00027804,32.89321879,188.7882226,32.89278604,7831,0.110492033,,io,high,running
d5bdc3f2-a160-4eed-ab20-72525841ecaa,29-05-2023 11:42,,70.43450561,634.2492177,,7025,39.27755347,,compute,medium,completed
ce8ca15a-7ec7-479e-822b-05ae6d08df06,07-02-2023 15:58,79.02570522,1.523750644,980.6428653,,6999,,0.352515697,compute,medium,waiting
d9e31e3a-9895-427a-9098-e4d5e2519e80,,94.43850726,90.12326641,197.9788376,486.136774,9503,66.67650629,0.737419436,network,high,waiting
15ca7a3d-853b-4723-8299-1d5238c9d088,21-04-2023 03:38,37.44444155,87.81333339,656.3419923,281.2288477,8073,16.85271871,0.93432043,io,medium,
0a9a4c96-8f81-4030-94db-cfbc760ede5a,04-06-2023 12:45,4.627869775,74.6687771,390.0548988,302.83574,5083,80.66230249,,network,low,completed
58d86730-d18f-4807-b8f9-08b09bc3b47b,25-06-2023 18:04,75.33016046,8.073221624,930.4992419,495.3712186,1220,,0.449930966,io,low,running
,09-04-2023 11:59,,8.256363173,262.6499165,169.2728457,347,82.22851944,0.372465033,network,medium,waiting
cc23ae8f-d8d5-4f59-b03d-f2846c7d99d1,02-07-2023 09:32,30.32515777,86.89542515,,313.2892732,7568,67.13071553,0.089411093,network,high,completed
c9a40f40-2a2e-4692-8332-596042649337,11-01-2023 15:09,26.91298838,85.0723012,814.3671606,281.4038294,3873,,0.697311083,network,high,completed
592d80bc-0534-4ba1-a961-b18401cebb53,20-06-2023 06:27,70.33281573,99.71608466,434.3965645,266.689502,875,57.27843259,0.589958485,,high,waiting
2fcecba3-15d1-435b-a364-95f0ab0a435e,24-06-2023 10:24,,,48.18147512,74.78799402,1178,13.62842112,0.165807446,network,,running
7ae97100-badd-4ad7-b009-0b99978bbb92,27-01-2023 20:04,84.34482252,43.89404642,410.8739255,93.20287184,6102,85.10822213,0.474934822,io,low,completed
964a1f06-fb97-4fdf-9b14-be41045e8b91,05-06-2023 20:55,86.06290287,75.01047044,276.4686736,404.2851419,71,28.14496414,0.432648602,compute,high,
,10-02-2023 06:50,56.63484289,88.88814616,930.9686417,479.8012447,1934,10.70091937,,,low,waiting
,,21.88049849,18.19669322,503.4617269,220.5390309,8222,33.20093261,0.327050739,network,medium,
d8f10637-6e6b-42c7-9619-3305c7e6827a,18-01-2023 08:04,94.9003056,46.49669596,642.0884754,247.8074503,2678,45.79731401,0.203718318,,high,waiting
fdf828a7-809b-483e-a1d3-7867f4c089d5,08-02-2023 02:01,23.52815785,57.54733574,27.07725961,314.9773935,6354,,0.807932213,io,low,
1aac765c-11b6-4a15-b3b1-ebd8274ef1a8,30-03-2023 08:30,30.90010404,68.42785036,95.22802333,342.6006348,5970,55.89795598,,compute,medium,running
,10-07-2023 14:39,44.18320494,63.5321418,4.906340625,247.2654545,6969,78.70588324,0.232895769,compute,medium,
bab11daa-0ae5-44a1-8a96-f0caee02fc07,26-06-2023 17:07,52.07299484,89.63633958,156.6778674,229.5191807,8713,34.8222693,0.874807617,io,high,completed
7c32b744-0159-4cd9-9f0b-53232386835f,24-01-2023 05:52,45.55173221,36.9843226,938.9483125,491.4047846,3790,,,compute,medium,completed
c42cc629-91fb-4e0b-a0d2-37095585f533,01-04-2023 03:34,0.020694848,83.71152377,951.86969,259.4963398,,41.68074442,0.624221824,compute,high,waiting
d76b3310-f2c7-41ca-bcc6-86ae5650b671,03-03-2023 10:12,86.21964597,89.37297628,305.4761541,464.5065668,5920,36.05545775,0.004165359,io,medium,completed
3a01fd2d-4a63-4637-8e70-3fc6c4dd3f4e,10-03-2023 22:22,2.373862141,58.22897324,828.0548729,124.3184488,,43.07971002,0.108861171,compute,high,completed
3048d707-9aa4-4d76-8948-e24a7ebafb94,15-07-2023 16:26,88.15506099,89.46954074,720.7903969,172.4788998,6332,7.75874776,0.561808674,io,medium,completed
0f783865-d55d-48c5-ad8b-ce6a9fa4f8af,14-04-2023 01:11,82.2817745,42.84250704,144.7939001,491.6123152,3983,36.06833239,0.329597838,io,medium,waiting
be410802-d0d2-4e91-980c-0f6e293fc1f4,,93.66991079,,33.07539429,176.4196562,93,,0.937254517,io,medium,
3cdffd03-db8f-4bc5-879c-e2006fbf5fb1,12-06-2023 19:03,31.39634502,36.63148183,310.9290962,188.2363696,8373,97.69910651,0.01997951,compute,,waiting
1061a78a-e56a-4998-bbba-33eae4ed3a1c,15-05-2023 13:50,17.97069997,12.84775119,469.2766307,,9513,26.80766148,0.401078783,network,medium,completed
b96241ee-f5ce-41a7-99c0-bb4101327f5c,03-05-2023 22:21,5.428652624,12.1050607,586.4346786,480.544481,7316,79.81626795,0.819212973,compute,low,waiting
67a9cfcf-8352-4870-bda9-677a5eea2e5e,06-02-2023 08:03,68.77426969,72.15275079,494.5738703,120.8662144,8255,50.54639084,0.053113985,network,high,running
,17-05-2023 10:16,15.65588515,7.275010839,310.2439058,292.4149596,226,98.99098064,0.384890039,network,low,running
a11b56ad-cd2c-400d-8e89-32e38305be8b,11-05-2023 13:27,16.78314847,48.13194824,535.1316671,275.2603355,9303,26.96447599,0.18340745,io,medium,
5a3f8c42-6676-4308-9f07-b6e9305c1a74,29-05-2023 05:35,23.03929218,74.49939128,691.6405066,112.4839437,154,27.66521732,0.333381017,compute,high,completed
4d9e78f0-cf77-43c0-b01c-59f13d073bab,24-06-2023 18:29,27.86190589,28.40179585,523.8867099,38.72313519,451,47.47258802,0.260430574,,low,
230e9229-ce60-4dad-b245-439b5216b91a,16-01-2023 18:07,21.35965842,94.98269406,262.1368757,230.8231544,8781,55.34165661,0.571975518,io,,
9e4e56a4-5961-4e1e-99ac-a7a970eb327a,09-03-2023 01:00,60.74172352,6.884257209,74.88365952,14.15781092,68,50.58722552,0.728705752,io,high,waiting
37578f66-70b5-4700-a382-3d0813556d01,12-01-2023 10:26,51.11159434,32.12953974,967.4444719,106.7744085,4088,5.177871163,0.931525835,network,high,running
8f6829dc-330b-4277-a2fb-4244d9be642b,04-03-2023 17:18,65.06865915,24.17933482,830.2769254,279.0441618,9137,70.87874979,0.201222492,network,low,completed
3440e4e3-dc65-4b60-9f31-2acd6bcba844,20-02-2023 02:39,64.20482155,62.78671833,304.1987787,244.5055315,9825,15.78171191,0.833174274,network,,
de4342cf-e479-45a1-9748-dfce596dfd0d,08-06-2023 10:31,85.51557562,51.55718799,,359.1556538,4645,25.55785675,0.296518381,compute,low,completed
c7079311-42db-4ef1-9036-2f509ba125e2,16-03-2023 00:50,3.672665464,1.066404311,856.485744,,,52.0355979,0.24643689,io,low,completed
523774df-9c48-4027-8ec6-5db0db802238,20-06-2023 19:34,55.77116601,20.97440151,844.245491,,4495,25.60598481,0.697819063,io,high,waiting
826cad5a-0ecd-49c3-8282-0e5d6dbc27b5,08-06-2023 15:53,38.59415899,4.294173282,31.40056458,383.3858391,1733,19.19064416,0.277560125,,medium,completed
214787fe-a77f-49e5-8c82-ed4f953e7e62,,78.92646652,35.10608102,705.4261311,408.7208566,781,39.77578098,0.726099971,network,high,waiting
78de3864-4839-4942-b65d-d76555814d16,02-03-2023 23:38,22.85547482,74.12320174,324.5416713,25.1823399,5743,36.74604395,0.447120256,io,,completed
8742c960-640b-4fa0-a10c-fb8aee436692,04-07-2023 21:38,60.8951719,,124.7881696,131.7160992,8212,,0.340357637,compute,low,
dc71166e-767d-433d-bbc9-cebffd387ef3,06-07-2023 14:55,26.9593424,26.39629329,776.5602677,335.9665129,7243,14.36769689,0.183904017,,high,
1710c0a8-fe9a-446c-bb1d-66ef63939c1d,12-03-2023 09:51,23.46711848,9.338701851,341.9170689,184.4742602,6996,32.31849019,0.082305975,network,medium,completed
8b754e58-ce71-4cf6-9a1b-c00ebfffcaf7,17-03-2023 21:23,32.78369851,42.52146544,,430.6288551,9175,77.01190666,0.375508141,compute,high,
871abc4e-4dbc-4731-9caf-365bd0d7f93a,31-01-2023 17:05,6.357574167,81.22375158,,197.310248,5829,,0.806422457,compute,high,completed
7ec7526b-0f33-49aa-9da6-c463f1669da8,02-02-2023 11:23,74.63862279,87.64569999,451.6737387,381.5479715,3449,,0.578431934,compute,medium,waiting
d40ee1b3-d185-4f7d-9fdf-ec1268d7c739,12-05-2023 03:26,88.13100605,66.90665709,823.971172,227.9903396,5625,93.9692978,0.072709591,io,low,running
e58c57a5-d8f2-4ed6-b3f6-90d7166784eb,04-02-2023 14:27,1.69851095,94.44232409,892.0894844,5.44126812,2589,1.316296446,0.793835428,compute,medium,completed
33d6548e-bfc1-4faa-8f06-10e34b8033f8,25-04-2023 09:43,,13.91271826,314.4346467,395.1724194,7130,6.354596826,,,medium,running
,17-02-2023 13:29,,,653.1197384,224.7160128,1120,,0.987063096,,low,running
485ee28f-3fc1-4df6-b7fc-545e9368cf3b,30-04-2023 05:26,90.53939002,65.10649051,164.348976,54.83213484,5693,8.933519365,0.807110352,io,high,waiting
3c262cf1-c9b7-4e7c-89e3-1b371e1170f6,30-05-2023 22:10,68.53602267,49.0865025,877.5267615,198.1382281,2896,56.37079348,0.672623478,compute,high,
,,,,646.4146062,101.756593,857,81.24949508,0.003545322,,low,running
c801c805-4ec8-4b9c-be62-41eb9361ca20,16-06-2023 01:56,57.8196044,74.69375531,,346.2448187,5162,,,io,high,completed
ad625c01-530c-4ad9-8536-89d7e7c7caca,,12.72144843,1.180487489,,,5292,79.4585687,0.099817448,io,high,completed
113278b5-7689-4546-ba8e-dd4c411b3e1e,26-06-2023 21:56,16.21501202,90.93057349,918.717741,209.143493,5863,89.86599308,0.724613015,network,high,waiting
b5c9ecaf-84ef-4cf8-8a00-b88e526b4cd1,,22.38369463,46.37276274,714.6108247,257.7277767,6937,,0.660924658,network,low,running
b5f9eb77-7107-4f2b-bb71-ff9e69448b22,19-07-2023 18:14,48.30900942,56.4604501,196.4689228,195.2281744,5992,74.66629446,0.841269363,network,low,running
,04-04-2023 08:33,26.68241107,27.04090338,825.2948538,278.9465103,3230,65.68867512,0.112692297,io,medium,waiting
dbd79372-32c1-475f-94a4-33fe1ea825c4,06-07-2023 23:13,10.05443886,36.73201073,427.0681045,224.9862316,1172,13.45164302,0.423622669,io,high,completed
c8bd1d99-ddaa-4cb6-82e3-227d555c44ca,01-01-2023 23:13,51.85084461,12.06299936,680.0151176,78.68062936,8416,54.24995736,0.876984338,compute,medium,waiting
80dbe3eb-cd13-4863-9dc2-30fe253ddd2e,06-04-2023 22:59,69.7829771,49.22803997,13.79556956,214.3266229,6334,54.82596968,0.644512205,compute,high,running
ad872b63-3751-4d51-bd55-9c75acf85ee9,08-06-2023 21:35,,76.21053591,118.5118269,344.2650379,6877,2.298095697,0.512189405,network,medium,waiting
03a128df-01e6-4c4b-8ddb-21eecce182aa,08-03-2023 11:54,72.89528195,77.34174929,248.2766744,288.3844528,6787,31.02330532,0.983242822,io,medium,running
bc029b4a-56f8-4bef-9939-2b6597ecea69,04-04-2023 04:25,2.366816771,15.00522398,230.0023157,225.7984445,1638,19.9879254,0.688987372,compute,low,
f4b7bb8a-2721-4f00-9b65-f6edd8b0c846,05-02-2023 16:22,69.89406234,71.26363747,,17.36243926,9247,39.16811954,,compute,,waiting
100402b9-8b24-40f9-9193-4fa3d42304a0,26-05-2023 00:17,95.30852549,72.37412806,,22.78848433,8599,72.72699925,0.308121578,network,high,waiting
49c08399-69e6-4657-b7b4-3befc2ced87e,31-01-2023 17:17,45.67668606,43.48097756,737.1825746,75.07843183,,34.42267302,0.818778361,,low,waiting
4f1e51c2-3a31-4f50-a0fa-95096dbe4cc3,27-04-2023 04:16,6.589075737,39.35396441,865.1176905,50.95426492,2416,42.91325675,0.435956953,compute,low,completed
a4b4b1cb-8b77-4712-8f7b-fd16816aee8c,13-04-2023 02:37,,63.23136461,,349.1025148,9115,58.10028127,,io,high,completed
bf61b8cd-2a48-47a7-aae4-751acb61e7a4,,14.75138133,,87.90892769,104.6352878,1332,78.44916892,,compute,low,running
b1980209-fa27-4fd8-a72a-0f7c80443d10,24-05-2023 20:05,50.09365735,4.87315203,22.71161766,,5992,99.68740562,0.826165874,network,,running
26fc0993-2aa2-47ec-820d-1710dfa28049,24-02-2023 01:21,18.08034473,32.96052534,656.0091133,454.4999609,1863,58.00626431,0.638882983,io,,running
c54de39f-3511-4a90-a37c-e78f0b6ef139,18-04-2023 15:58,99.63816982,22.04407302,,361.0581617,1997,,0.349717252,compute,medium,waiting
9c8ed1ed-a97e-45a1-931c-8dcda6be561f,18-05-2023 22:20,41.95658041,38.00289137,519.007209,80.61986973,,3.079161385,0.767028473,network,medium,running
981a9aa8-1759-49f6-ad7d-7620b1c9e9cc,23-04-2023 03:30,38.73411869,52.12807084,919.4458264,33.51775622,3272,25.95038427,0.114610236,network,low,running
4e3e2156-5f32-4932-ad85-eee3a7de78d0,19-02-2023 14:51,6.416408662,54.98520038,757.1148124,,1027,31.20979437,0.142497666,io,low,running
9769b712-f741-48c5-be50-774c21668542,26-03-2023 09:26,59.85902182,43.5534457,531.2818787,351.5899088,7831,83.35251253,0.65144393,network,low,waiting
788ce5bd-19bc-48c1-95b6-7d835fd35d7a,14-06-2023 13:31,12.43033226,7.813819386,393.7473326,370.9093735,,89.32010616,0.862485697,,high,
7a7661f9-1847-40fb-bc1c-f3fa65b48758,08-07-2023 01:42,26.17414653,,659.4577443,303.391162,5883,22.55267861,,compute,high,completed
8ae463d5-6fd1-4efa-82a9-ef9f5379df06,18-02-2023 17:08,29.91392485,30.20433905,384.4536983,116.4549417,9511,26.89380465,0.371690551,compute,low,completed
79e18d81-ccec-4b0f-861f-2fd94d0cd312,,,96.40872993,529.2092826,289.0989669,2038,79.6425121,0.050099326,,medium,waiting
db7b12ce-0947-4d69-9137-1edeb4b5faeb,19-05-2023 03:08,83.00138387,17.23117388,137.3996646,487.1510926,6265,97.27485881,0.864144967,io,low,waiting
fe2a4f44-53a1-4077-801c-f74e1d7369f5,30-04-2023 07:10,11.05290105,54.34366996,616.9654144,332.9624683,8211,40.98821246,0.582926926,network,medium,running
1cf27165-fda3-48d4-be60-b2c5a0e08b26,,48.30050312,97.17354581,591.6494244,322.796086,3840,7.403397446,0.276110837,compute,high,completed
fc53af28-01b0-4057-8708-2e9a474eb4d1,22-04-2023 15:47,28.90625797,83.73446519,793.0999857,,5029,55.22172096,,compute,,waiting
116c2d53-e676-4094-8e1b-c3188fb41579,07-06-2023 17:38,,47.36952223,146.850074,421.6119519,1819,31.06183139,0.346977119,network,medium,
,07-04-2023 12:33,22.32958529,22.89247756,584.0804706,466.2093804,2406,88.22409378,0.949289191,compute,low,
bbf70d8b-9cb9-444a-ab0e-0386953261b4,23-01-2023 08:24,66.9864376,24.24847659,331.1832704,242.8445403,4027,18.34987792,0.488003448,compute,high,
abac1b3b-2849-4c07-a617-4e82820328c2,19-01-2023 15:47,79.3797505,79.73388096,539.3934833,230.2241534,3428,29.63931571,0.368833637,network,medium,completed
0e931c92-6e31-4d01-98e3-bd818f2ce423,05-02-2023 19:30,40.89133583,37.5211232,737.8888382,61.99999926,3924,19.69651837,0.450731434,network,low,completed
607676e8-3834-499e-ae47-b5ebaf13f481,02-03-2023 09:35,31.85283034,,785.6526042,127.7146472,8979,96.86639869,0.31816853,compute,high,waiting
1090b74c-5f06-453f-bddf-cb32f844dae1,,73.10356113,83.33055846,539.533087,384.9040438,820,57.85544342,0.838512605,io,high,completed
